x,y,z,qx,qy,qz,qw
673.853147,-93.817399,343.998452,0.116706,0.993167,-0.000011,0.000019
673.853147,-93.817399,343.998452,0.116706,0.993167,-0.000011,0.000019
676.587646,-93.710983,344.244641,0.116695,0.993168,-0.000000,0.000000
676.587646,-93.710983,344.244641,0.116695,0.993168,-0.000000,0.000000
680.242965,-93.517358,344.299552,0.116713,0.993166,-0.000023,0.000031
680.242965,-93.517358,344.299552,0.116713,0.993166,-0.000023,0.000031
683.779949,-93.317092,344.275563,0.116695,0.993168,-0.000000,0.000000
683.779949,-93.317092,344.275563,0.116695,0.993168,-0.000000,0.000000
687.454391,-92.962878,344.047857,0.116713,0.993166,-0.000026,0.000031
687.454391,-92.962878,344.047857,0.116713,0.993166,-0.000026,0.000031
691.000028,-92.600786,343.739386,0.116694,0.993168,-0.000000,0.000000
691.000028,-92.600786,343.739386,0.116694,0.993168,-0.000000,0.000000
694.311839,-92.017977,343.347990,0.116709,0.993166,-0.000023,0.000025
694.311839,-92.017977,343.347990,0.116709,0.993166,-0.000023,0.000025
697.511006,-91.426807,342.889588,0.116694,0.993168,-0.000000,-0.000000
697.511006,-91.426807,342.889588,0.116694,0.993168,-0.000000,-0.000000
700.110779,-90.555505,342.247120,0.116702,0.993167,-0.000016,0.000014
700.110779,-90.555505,342.247120,0.116702,0.993167,-0.000016,0.000014
702.642437,-89.675721,341.565393,0.116694,0.993168,0.000000,-0.000000
702.642437,-89.675721,341.565393,0.116694,0.993168,0.000000,-0.000000
